Tabela_ID;Titulo_Tabela;Categoria;Brasil;Norte;Nordeste;Sudeste;Sul;Centro-Oeste
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1;2.6;1.7;1.9;2.6;3.4
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Mulheres;0.2;0.4;0.3;0.3;0.4;0.5
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.3;1.1;0.8;0.4;0.7;0.7
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;0.9;2.1;1.7;1.5;2.6;3.3
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Ocupadas;0.4;1.3;0.9;0.7;1;1.1
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.5;1.4;1.1;0.7;1.2;1.2
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;2;5;3.4;3.7;5.9;7.4
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não ocupadas;0.4;0.8;0.7;0.6;1;1
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.5;1.3;1;0.7;1.2;1.1
1.3.10.1;"Tabela 1.3.10.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1;2.3;1.8;1.6;2.6;3.2
;;;;;;;;
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Total;0.5;1.2;0.8;0.9;1.2;1.2
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.6;1.7;1.2;1;1.3;1.5
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1.6;3.1;2.4;3.5;5.5;5.8
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Ocupadas;1.1;3.1;1.9;1.9;2.8;2.9
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;1.2;3.1;2.3;2;2.9;3
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;3.4;7.3;5.1;8.1;9.4;12.2
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não ocupadas;0.5;1.2;0.9;1;1.4;1.4
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.6;1.8;1.2;1.1;1.5;1.7
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1.6;3.3;2.4;3.6;5.9;5.9
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Homens;0.6;1.5;1.1;1.2;1.6;1.8
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.8;2;1.5;1.3;1.8;2.2
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1.8;3.4;2.7;4;6.4;6.8
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Ocupados;1.4;3.7;2.6;2.5;3.2;3.4
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;1.5;3.6;2.9;2.6;3.3;3.6
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;3.9;7.8;5.7;9.7;11.4;14.9
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não ocupados;0.8;1.7;1.3;1.4;2;2.1
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.9;2.4;1.7;1.5;2;2.6
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1.9;3.8;2.8;4.2;7.1;7.3
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Mulheres;0.6;1.4;1.1;1.2;1.6;1.7
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.8;2;1.5;1.3;1.7;1.9
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1.9;3.5;2.8;4.5;7.1;6.9
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Ocupadas;1.4;3.6;2.7;2.6;3.6;3.7
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;1.5;4;2.9;2.7;3.7;4
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;4.8;9;7.9;11.5;14.3;14.8
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não ocupadas;0.7;1.5;1.3;1.4;2;1.9
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.9;2.1;1.6;1.5;2.1;2.2
1.3.11.1;"Tabela 1.3.11.1 - Coeficientes de variação das estimativas de estudantes de 10 anos ou mais de idade; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;2;3.8;2.9;4.6;7.5;7
;;;;;;;;
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Total;0.2;0.5;0.3;0.3;0.4;0.4
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.5;1.6;1.1;0.6;1.1;1.3
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;0.5;1.1;0.8;1;1.5;1.9
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Ocupadas;0.3;0.8;0.6;0.4;0.7;0.7
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.5;1.7;1.3;0.7;1.3;1.6
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;0.8;1.6;1.2;1.6;2.2;2.6
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não ocupadas;0.5;1.2;0.9;0.7;1.3;1.3
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.7;2.1;1.4;1.1;1.8;2
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;0.7;1.7;1.2;1.2;1.8;2
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Homens;0.2;0.7;0.4;0.4;0.5;0.6
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.5;1.8;1.3;0.8;1.2;1.5
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;0.6;1.3;0.9;1.2;1.7;2
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Ocupados;0.3;0.8;0.6;0.5;0.8;0.8
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.6;1.9;1.4;0.8;1.3;1.6
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;0.8;1.7;1.2;1.7;2.3;2.4
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não ocupados;0.8;2;1.4;1.2;1.8;2.2
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;1.2;3.5;2.3;1.8;3;3.8
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;0.9;2.5;1.7;1.6;2.3;2.8
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Mulheres;0.2;0.6;0.4;0.3;0.5;0.6
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.5;1.6;1.2;0.7;1.3;1.5
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;0.5;1.1;0.8;1;1.5;2
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Ocupadas;0.4;1.3;0.9;0.7;1;1.2
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.6;2;1.5;0.9;1.6;1.9
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;1;2.4;1.8;1.9;2.7;3.8
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não ocupadas;0.5;1.2;0.9;0.7;1.3;1.4
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Possuíam;0.8;2.2;1.5;1.2;1.9;2
1.3.12.1;"Tabela 1.3.12.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade que não eram estudantes; por Grandes Regiões; segundo o sexo; a situação de ocupação na semana de referência e a posse de telefone móvel celular para uso pessoal - 2015";Não possuíam;0.7;1.7;1.2;1.2;1.9;2.1
;;;;;;;;
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Total;0.3;0.8;0.6;0.4;0.8;0.7
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Dirigentes em geral;1.8;4.5;3.9;2.8;3.6;4.3
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Profissionais das ciências e das artes;1.5;3.6;3.1;2.4;3;3.8
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Técnicos de nível médio;1.2;3;2.4;2;2.9;3.4
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Trabalhadores de serviços administrativos;1.1;2.8;2.4;1.6;2.4;2.9
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Trabalhadores dos serviços;0.8;1.8;1.4;1.3;2.2;1.8
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Vendedores e prestadores de serviço do comércio;1;2.7;1.8;1.8;2.7;3
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Trabalhadores agrícolas;2.2;4.1;3;6;6.4;5.9
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Trabalhadores da produção de bens e serviços e de reparação e manutenção;0.8;2.3;1.6;1.2;1.9;2
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Membros das forças armadas e auxiliares;4.1;7.4;6.4;7.9;9.3;7.3
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Ocupações maldefinidas;24.4;99.3;62.4;31.5;41.5;-
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Possuíam;0.3;1.1;0.9;0.5;0.8;0.8
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Dirigentes em geral;1.8;4.7;3.9;2.9;3.7;4.3
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Profissionais das ciências e das artes;1.5;3.7;3.2;2.4;3;3.8
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Técnicos de nível médio;1.3;3.2;2.5;2;2.9;3.4
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Trabalhadores de serviços administrativos;1.1;2.9;2.4;1.7;2.4;2.9
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Trabalhadores dos serviços;0.8;2;1.6;1.4;2.4;1.9
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Vendedores e prestadores de serviço do comércio;1.1;2.7;2;1.9;2.8;3.2
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Trabalhadores agrícolas;2.6;5.4;3.5;6.2;6.9;6.3
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Trabalhadores da produção de bens e serviços e de reparação e manutenção;0.8;2.1;1.7;1.3;1.9;2
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Membros das forças armadas e auxiliares;4;7.5;6.5;7.6;9.7;7.3
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Ocupações maldefinidas;24.9;99.3;78.3;32;41.5;-
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Não possuíam;1.5;3.3;2.4;2.8;4.2;5.8
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Dirigentes em geral;7.4;18.5;13.9;12.6;15.4;25.9
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Profissionais das ciências e das artes;5.9;12.5;10.5;10.3;16.3;21.6
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Técnicos de nível médio;6.1;10.9;10.3;12;15.3;24.1
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Trabalhadores de serviços administrativos;5.9;12.7;11.6;9.3;13.1;18.5
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Trabalhadores dos serviços;2.1;4.7;3.5;3.8;5;7.2
